,user,date,tweet,polarity,valueDelta,volume,volumeDelta
735,aantonop,2020-05-10,"Someone suggested using the Business manager portal on FB to solve my problem.

Kafka would be proud... https://t.co/OsRWOKIA1Z",Positive,-0.06742681839999998,2327580.79632425,199078.03510507988
734,aantonop,2020-05-10,"@PatWielandLIVE Because LN is not a scaling solution. Scaling is a side-effect. LN is a layer-2 network that is ** intra-blockchain ** capable. Meaning, in the future you might do a DGB --&gt; BTC LN payment. 

I think you've misunderstood the purpose of LN",Positive,-0.06742681839999998,2327580.79632425,199078.03510507988
733,aantonop,2020-05-10,"There is one scalable solution to investors making stupid mistakes: let them make stupid mistakes.  It is easy to resist words of warning, to bypass legal limits; it is hard to resist experience and consequences. Immunity will build slowly but effectively. https://t.co/Rp7nyUSviU",Positive,-0.06742681839999998,2327580.79632425,199078.03510507988
108,elonmusk,2020-05-10,"@TeslaTested @LegendaryEnergy Absolutely. Moreover, they don’t even need to be tested for covid, just need “covid-like symptoms”, which is a long list, including “feeling weakness”. Hard to die *without* feeling weakness!",Negative,-0.06742681839999998,2327580.79632425,-2128502.76121917
736,aantonop,2020-05-10,@rosdikuat Absolutely not. I believe in open source. Names are meaningless without creative people innovating. Degrading the license only degrades the community.,Positive,-0.06742681839999998,2327580.79632425,199078.03510507988
818,aantonop,2020-05-11,"@pholdie The code in the book's repository is probably updated for newer versions of solidity. Unfortunately, the tech moves too fast for us!",Negative,-0.02098222120000004,2098480.82876321,-2327580.79632425
344,APompliano,2020-05-11,"""Our shitposting Gods of Silicon Valley have only recently begun to sense they can tell their own stories, &amp; it doesn’t really matter what a professionally-mad Brooklyn-based vegan thinks about rockets or bitcoin or virtual reality.""

@micsolana the GOAT

https://t.co/3Q57FJZ0HQ",Positive,-0.02098222120000004,2098480.82876321,-229099.9675610396
6,elonmusk,2020-05-11,"@ChrisG_NSF @DJSnM Yeah, that would be cool. Also, using ship itself as structure for new giant telescope that’s &gt;10X Hubble resolution. Was talking to Saul Perlmutter (who’s awesome) &amp; he suggested wanting to do that.",Positive,-0.02098222120000004,2098480.82876321,-229099.9675610396
949,SatoshiLite,2020-05-11,@KitCloudKickur @ultimateviet @AliantPayment I don't think I ever sold it as the best. Go back and look at my tweets. I've named it as one of many merchant processors. The media and people hyped it up.,Positive,-0.02098222120000004,2098480.82876321,-229099.9675610396
737,aantonop,2020-05-12,"@BrendanEich @thatSarahGray @WeathermanIam @UpholdInc @buyvpnservice @civickey I'd be interested in non-custodial solutions for BAT. I don't see why you need ""KYC"", you're not a bank. 

Isn't a simple proof I own the YT channel enough? Can do that with Google-OAuth. Honestly curious why you think you need real ID, rather than channel proof",Positive,0.025185122400000037,2198624.8775544,100144.04879118968
268,VitalikButerin,2020-05-13,@ameensol What's simp? The new stan? I can't keep track of all this new vocabulary.... 😅,Negative,0.012160087699999989,2326445.52977927,-2198624.8775544
345,APompliano,2020-05-14,@ChristophJa @WClementeIII @drdre @Eminem Will is great. I’m happy to promote any young person who does solid work and is constantly learning. Least I can do,Positive,0.018585952699999964,2047896.7931676,-278548.7366116699
588,APompliano,2020-05-14,"The current environment sucks for business owners.

Days are long.

Uncertainty &amp; stress is high.

This is just as much a part of the game as the fundraising announcements, magazine features, and big exits.

The only solution is to do the work.

It sucks. But that is the answer.",Negative,0.018585952699999964,2047896.7931676,-2326445.52977927
110,elonmusk,2020-05-15,"@jk_rowling Pretty much, although massive currency issuance by govt central banks is making Bitcoin Internet 👻 money look solid by comparison",Negative,-0.009441332700000027,1850070.45437919,-2047896.7931676
109,elonmusk,2020-05-15,@flcnhvy Absolutely. Tesla already went through this in China with 7000 employees. Zero fatalities or serious illnesses.,Negative,-0.009441332700000027,1850070.45437919,-2047896.7931676
739,aantonop,2020-05-15,"@LeRatton @spudowiar No, but this is precisely why these discussions are academic only. For the average user, their current solution has a security rating of ""5"", a hardware wallet is ""50000"". Maybe the other hardware wallet is ""50100"". While they debate that difference, they stay on the ""5"".",Positive,-0.009441332700000027,1850070.45437919,-197826.33878840995
738,aantonop,2020-05-15,"@Disruptepreneur @cryptokaze666 You say ""Absolutely"" with complete authority. You are wrong, on multiple levels. Read up on ACLU analysis and legal precedent before stating ""facts""",Positive,-0.009441332700000027,1850070.45437919,-197826.33878840995
589,APompliano,2020-05-15,"The federal government is bailing out state-run public transportation.

Our best bet to solve these problems is not the band-aid solution of a bailout, but rather a reimagination of what technology-enabled infrastructure looks like.

Build the future. Don’t perpetuate the past.",Negative,-0.009441332700000027,1850070.45437919,-2047896.7931676
331,rogerkver,2020-05-17,"Bitcoin transactions require no intermediaries or counterparty risk. Layer two ""solutions"" have both.",Positive,0.017760527299999995,2936428.44886882,636019.3031651499
950,SatoshiLite,2020-05-19,@lagrimacanta You should buy more now so your average is not ATH. Just like I've sold before ATH.,Positive,-0.026520095099999974,2380263.04324887,-934095.4880605801
161,VitalikButerin,2020-05-20,"This reflects a broader intellectual evolution I've had: from ""X is what I must defend, so whatever is favorable to X must be correct"" to ""I like X, but X has flaws and it seems like Y fixes them, so I support X+Y now""

Soldier mindset --&gt; scout mindset.

https://t.co/yNwrmCtJCV",Positive,-0.04331943780000003,2302926.39702093,-77336.64622793999
346,APompliano,2020-05-21,@jrichlive Absolutely 🙏🏼,Positive,0.029223787100000065,2863016.80167901,560090.4046580801
347,APompliano,2020-05-22,"@jakethedegen While you're trying to dunk on my comments, it is more telling that multiple teams have been working on this since 2014 and it is still not solved.",Positive,0.0336363556,3411419.38179332,548402.5801143101
162,VitalikButerin,2020-05-22,"A cross-L2 DEX solution that I proposed a few days ago that only requires one side to be smart contract-capable (the other side can just be a simple coin-sending-only rollup or plasma):

https://t.co/kc65mkh37c",Positive,0.0336363556,3411419.38179332,548402.5801143101
269,VitalikButerin,2020-05-23,"@VladZamfir @Russell14779118 @kaanuzdogan Now you may say ""this is not politics, this is [other word X]; the solution is to do less X and more Y and not avoid politics entirely"", but the word choice doesn't change the underlying reality that there is this phenomenon that's happening that lots of people really hate.",Negative,-0.024383211399999993,2638523.84936932,-3411419.38179332
163,VitalikButerin,2020-05-23,"@M3TA_MONK3Y @HIMEpupupu xDai is acceptable as an interim solution only. In the long run it's still a PoA chain ie. it's basically just a private consortium chain (and enterprise apps that prefer consortium would probably want their *own* consortium), so you would want to migrate to a rollup.",Positive,-0.024383211399999993,2638523.84936932,-772895.5324240001
164,VitalikButerin,2020-05-25,"@JorgeStolfi Oh, it's not about policy issues; Trump could absolutely make his base love M4A with the right branding hacks if he wanted to. It's about the tribe.",Positive,0.05228707399999999,4509580.33947343,1722764.1377441003
348,APompliano,2020-05-26,"Large corporations used to make grandiose announcements about focusing on ""the internet"" about 25 years ago.

Today's large corporations are making grandiose announcements about focusing on ""the metaverse.""

The more things change, the more they stay the same.",Positive,-0.025797689600000062,2689697.32362274,-1819883.0158506902
270,VitalikButerin,2020-05-28,"@blackburntek So you want to centralize control over who can live where in the hands of a few?

I absolutely serious about this line of comparison.",Negative,-0.015728163499999948,2662787.87087333,-2536915.55918301
271,VitalikButerin,2020-05-28,"@krzhang @aliatiia_ A vaccine is a military preparation that provides active acquired immunity to a particular invader. A vaccine typically contains actors that resemble invaders and are often made from weakened or killed forms of the invading soldiers, their weapons, or their uniforms.

OK so far!",Negative,-0.015728163499999948,2662787.87087333,-2536915.55918301
590,APompliano,2020-05-28,"Years ago I blew out my knee playing college football.

The recovery process sucked. Icing or heating my knee was a nightmare.

@JWilliamsFstmed and I invested in company that is solving this for pro athletes and amateurs alike.

Join their wait list.

https://t.co/ve96jz14mc",Negative,-0.015728163499999948,2662787.87087333,-2536915.55918301
740,aantonop,2020-05-28,"@Jovonni Hardware wallets are still far more secure than any other solution for the vast majority of users.

The security vulnerabilities discovered are far less of a problem than the complete insecurity of the average general purpose desktop/laptop.",Positive,-0.015728163499999948,2662787.87087333,125872.31169032026
165,VitalikButerin,2020-06-01,@anndylian @SmartestNk @OneKoreaNetwor1 @NetworksManager @DineshDSouza @Blockcastcc @crypto_discuss @DaveCryptos @BlockchainWeeks @BlockchainCryp7 @blockchaincap Implement it in blockchain land first so we can present a complete solution.,Positive,0.004022796899999959,2159877.15931313,266910.06886956026
166,VitalikButerin,2020-06-01,Prediction markets are unbundling: the outcome resolution layer (tokens that give you $1 if some event happens and $0 otherwise) and the market layer (how to trade those tokens) are separating. Great news for future development of the space imo. https://t.co/wQrOKDJSLA,Positive,0.004022796899999959,2159877.15931313,266910.06886956026
951,SatoshiLite,2020-06-02,@KyleCoughlin_ @officialmcafee The disclaimer is absolutely necessary to be transparent. IMO,Positive,-0.012472745499999993,1295757.46418593,-864119.6951272001
349,APompliano,2020-06-02,"@ExcelRama What is your biggest public stock holding?

I bet you can’t tell me how much revenue, expenses, or profitability they have had over the last 2 weeks during the macro uncertainty.

You’re flying blind! We have the tech to solve this…so why aren’t they implementing it? 😉",Positive,-0.012472745499999993,1295757.46418593,-864119.6951272001
591,APompliano,2020-06-02,The way that the police have acted in many cities during the riots would be a war crime if one of our soldiers did the same thing in a foreign combat zone.,Negative,-0.012472745499999993,1295757.46418593,-2159877.15931313
592,APompliano,2020-06-03,"@thegr8maambino That is the logical conclusion, unless you assume that the cops know they are doing dumb / bad things and don’t want it documented. 

Easy solution to a lot of issues is to simply turn on the cameras",Negative,0.021951188499999996,877446.184522142,-1295757.46418593
350,APompliano,2020-06-03,@micsolana lmao,Positive,0.021951188499999996,877446.184522142,-418311.27966378804
351,APompliano,2020-06-03,People will dismiss real estate in the metaverse while they purchase real estate on Facebook and Google 😂,Positive,0.021951188499999996,877446.184522142,-418311.27966378804
167,VitalikButerin,2020-06-05,@AugurProject @BalancerLabs @Ben_davidow Though of course in the medium term the best solution is for this stuff to migrate to rollups. Good news is augur itself doesn't have to! Foundry could be built inside a rollup (only need 1 transaction per market to get a big batch of YES+NO tokens onto the rollup)...,Positive,0.0738551489,4322091.65471632,3420450.4029082195
741,aantonop,2020-06-06,@BitcoinBuzzV9 @timpastoor @TeamWinnaar Disagree. Banks do physical security very well. Private vault companies also do it very well. A safe deposit box is a very good solution for seed storage (together with other precautions and layered security).,Positive,-0.0386287996000001,1604055.15722887,-2718036.49748745
169,VitalikButerin,2020-06-07,@the_matter_labs @aztecnetwork @barrywhitehat @weijie_eth @StarkWareLtd Can I ask what the absolutely crazy scheme is? Does it involve lots of users coming together online and generating a single shared commitment to all their nullifiers that they then publish?,Positive,-0.0058648407999999375,716785.469365787,-887269.6878630831
170,VitalikButerin,2020-06-07,"@williamheasman Eh, the title reframes a post and a presentation that was entirely about the *solution* into something that sounds like it's an admission of defeat.",Positive,-0.0058648407999999375,716785.469365787,-887269.6878630831
168,VitalikButerin,2020-06-07,"To any interested cryptographers: this continues to be one of the more valuable not-yet-solved problems in making an optimal scalable blockchain.

https://t.co/j5fMuQTOjZ

(Note to trolls: eth2 will be just fine without this; it would just be even better if we have it)",Positive,-0.0058648407999999375,716785.469365787,-887269.6878630831
272,VitalikButerin,2020-06-08,"@mwiyas The oppression felt by many Iraqis before the US deposed Saddam and GWB uttered that famous quote was also systemic and real, no?

I guess there's the nuance of acknowledging the reality of a problem vs supporting a particular solution....",Negative,0.05323510570000001,1440233.8242528,-716785.469365787
111,elonmusk,2020-06-08,"@JimBridenstine @Commercial_Crew @NASA Outcome-based contracting with multiple competitors is vastly better than cost-plus (especially if sole-sourced), as the former rewards results &amp; latter rewards waste. Outcome contracting should be applied broadly within government. The difference in results will be incredible.",Negative,0.05323510570000001,1440233.8242528,-716785.469365787
352,APompliano,2020-06-08,@micsolana A+ experience!,Positive,0.05323510570000001,1440233.8242528,723448.3548870131
7,elonmusk,2020-06-08,Better resolution https://t.co/SMFFVBANhA,Positive,0.05323510570000001,1440233.8242528,723448.3548870131
353,APompliano,2020-06-10,@YomiOyesola I am an independent. I don’t ascribe to any political party.,Positive,-0.013171658000000086,1096203.32551522,107875.88662178593
593,APompliano,2020-06-10,"New episode is live with @JackMurphyRGR, a former Special Forces soldier.

We discuss the use of military personnel on American soil during periods of social unrest, what it takes for a soldier to disobey unlawful orders, and how the press is evolving.

https://t.co/NG1YbY313F",Negative,-0.013171658000000086,1096203.32551522,-988327.438893434
112,elonmusk,2020-06-10,"Moreover, energy produced by Tesla solar deployments far exceeds energy used in our factories https://t.co/IDqf5gWeFt",Negative,-0.013171658000000086,1096203.32551522,-988327.438893434
273,VitalikButerin,2020-06-12,"@ArthurB @hasufl ""Just try harder"" isn't generally a valid alternative to other solutions. People are always trying, and even if you do motivate them to try harder that doesn't typically preclude the other solutions from being implemented as well.",Negative,0.019810174900000033,940323.239000038,-1122221.18826251
171,VitalikButerin,2020-06-14,"@zsoltsandor I like summer time because it ensures many major economic centers are a multiple of 3h apart from each other: US west coast (-3), US east coast (+0), central EU (+6), much of east Asia (+12). But it seems like many prefer more daylight in the evening vs morning too, so win win?",Positive,-0.02385004209999997,873415.751115423,108659.19772675901
742,aantonop,2020-06-14,"@GoofyDuckLoL I don't do 20th century political labels. They're obsolete and meaningless. If one can define oneself with one label, one needs to read more books.",Positive,-0.02385004209999997,873415.751115423,108659.19772675901
743,aantonop,2020-06-15,"@mikejcasey @Bfklin It is absolutely laughable historical revisionism to claim that cops face more danger now than they did, for example, in the 60s or 70s (leftist bombing campaigns) or the 20s and 30s (mobsters with machine guns). The crime rate and risk to cops has dropped by order of magnitude.",Positive,-0.0177338157000001,942666.189719777,69250.43860435393
8,elonmusk,2020-06-15,@staciet8 Absolutely,Positive,-0.0177338157000001,942666.189719777,69250.43860435393
172,VitalikButerin,2020-06-15,"@ameensol @awrigh01 (I say ""by default"" and not ""definitely"" because there *are* laws that get changed not because ""we now agree banning X was immoral"" but because ""the situation changed, X really did lead to bad consequences before but it doesn't anymore"")",Positive,-0.0177338157000001,942666.189719777,69250.43860435393
274,VitalikButerin,2020-06-15,"Not sure yet if this is serious or just isolated minor glitches, but still.... we need more mesh networks ASAP. https://t.co/nB97KXYtqZ",Negative,-0.0177338157000001,942666.189719777,-873415.751115423
354,APompliano,2020-06-16,"@lincolnsamelson @TheBestBizzShow That is definitely the bull argument for Berkshire right now. I think there is solid argument there.

The counter is that the Fed and politicians won't let the market crash. 

I don't know what happens but fascinating to watch.",Positive,0.014997567999999961,652020.104651764,-290646.08506801294
275,VitalikButerin,2020-06-16,"@smartclowny @donaldp71050230 Oh I've seen the statistics, am absolutely not a blank-slater, etc etc. But I think BLM is on-net good for reducing police brutality against whites in addition to reducing it against blacks. The available methods for fixing the police are race-independent.",Negative,0.014997567999999961,652020.104651764,-942666.189719777
173,VitalikButerin,2020-06-19,"@VladZamfir This definition is expansive, eg:

* Voting for someone's bill in exch for a bribe - corruption
* Promoting someone unqualified because they are sleeping with you (or even are your friend) - corruption
* A soldier giving up information to the enemy under torture - corruption (!!)",Positive,0.06192514289999995,6577470.95547564,5228129.68637656
276,VitalikButerin,2020-06-19,@adam3us @IOHK_Charles @factcheckmypost @WhyFlight @obi @maxkeiser @DanLarimer @danheld Just as exploring the idea of optimizing SAT solvers as a path toward P = NP is not a priori ridiculous.,Negative,0.06192514289999995,6577470.95547564,-1349341.26909908
277,VitalikButerin,2020-06-19,"@harrycanuck @jadler0 @realLedgerwatch @peter_szilagyi IMO state rent is beautiful in theory but horrible in practice, stateless clients are part horrible part beautiful in theory but fine in practice (especially in the medium run where one of ~3 witness compression solutions lets us cut witnesses by 5x)",Negative,0.06192514289999995,6577470.95547564,-1349341.26909908
355,APompliano,2020-06-19,"I also receive $11 when you open an account. I will be donating my referral money from Strike to @HRF to support #Bitcoin open source development.

Inflation is a problem.

Bitcoin is our solution.

Spread the message.",Positive,0.06192514289999995,6577470.95547564,5228129.68637656
356,APompliano,2020-06-20,No one wants to shop at Walmart in the metaverse. https://t.co/2mes57XeZf,Positive,-0.038931474100000085,1714405.29578048,-4863065.65969516
174,VitalikButerin,2020-06-20,"@Fatalmeh @ameensol @awrigh01 Right, I get the legal theory. I'm asking the higher-level question of *which legal theory would be better for society*?",Positive,-0.038931474100000085,1714405.29578048,-4863065.65969516
9,elonmusk,2020-06-21,@PPathole Absolutely,Positive,0.0270146899,2238347.1863849,523941.8906044201
10,elonmusk,2020-06-21,"As always, Tesla is looking for hardcore AI engineers who care about solving problems that directly affect people’s lives in a major way.
https://t.co/0B5toOOHcj",Positive,0.0270146899,2238347.1863849,523941.8906044201
181,VitalikButerin,2020-06-22,"@robertwiblin I definitely admit we should expect betting markets to be very inefficient for probabilities close to 0% or 100% for capital efficiency reasons alone!

Not sure if anyone has a good solution to this yet.",Positive,0.054270475900000004,1620387.87401448,-617959.31237042
